uid,lpips_diff
LZHQwS3F,0.46145471930503845
vTO90bd7,0.4646206498146057
1j--MuAc,0.6429301500320435
D2tsWAdt,0.11731129139661789
q1en3IAM,0.6105558276176453
J3JuoEbL,0.45622140169143677
mI9tyE8A,0.390193909406662
Jb3VQy_Z,0.597220242023468
T8jtG2tg,0.545760989189148
YF1nxemm,0.5801481604576111
zHSGwnd3,0.42164671421051025
qgNe28iR,0.5150637626647949
220bldCJ,0.3850548267364502
lxffZCGB,0.4436808228492737
wdUaq9MZ,0.18061843514442444
kA5aZlqL,0.47044605016708374
3zb5rlgQ,0.2736860513687134
kaxqpl-d,0.4168681204319
hoOTXcjh,0.3309215307235718
6oEAngu8,0.41074061393737793
miKT1sDL,0.5101351737976074
zaqvzq2H,0.3973679542541504
mQg_wri8,0.39169085025787354
RcAcrmu2,0.5487998723983765
ks8XNWNE,0.34834402799606323
1zoBcgO8,0.32661253213882446
45eenVmi,0.4070994257926941
VRdo1tn6,0.305717408657074
kJKYwmip,0.5337120294570923
QE3Ntf7h,0.40721628069877625
t7hIl-Oe,0.4078759253025055
Ds7cx4tB,0.32838010787963867
hMU8govQ,0.3914998471736908
rEA5NAga,0.1711384654045105
iFd9Xgtb,0.40222448110580444
usI8vJ97,0.3454251289367676
kpTz7uq2,0.6869767904281616
0cOjtbJs,0.33066853880882263
MjFeAFuO,0.6222507953643799
mi1uhYCO,0.3325560986995697
f6d1LaeR,0.15923932194709778
DfJu8hFt,0.47701454162597656
EgMEtP_X,0.5969787240028381
Llwd1xWF,0.22258850932121277
RKVgOsIk,0.5604113340377808
8a6xT152,0.5371248722076416
TSPX0VvV,0.3866579234600067
ch-jbvUf,0.4136945605278015
dl-85nk6,0.4087986648082733
ID2tPASB,0.46835431456565857
dqAjZ29-,0.4906799793243408
duXnkj6k,0.36238205432891846
1J4WnjHf,0.3864024579524994
5slKL0Jo,0.48011350631713867
zA-NDtrz,0.42464664578437805
MGHzGcIK,0.5185936689376831
HKjcBOAc,0.3577795624732971
bcbQX5BZ,0.5577446818351746
cgmJdbzM,0.4497680366039276
z_gFBPpC,0.21668396890163422
ejztiS10,0.48432767391204834
fh4nV2DT,0.4764692783355713
scdEX_Ov,0.4213522672653198
YMc_pMTU,0.4739346206188202
UX0Ew0q6,0.41433414816856384
i5SDpv4N,0.6212250590324402
fx02WJQK,0.554283618927002
lMQHFXNM,0.40873298048973083
ZmwbBiaZ,0.516164243221283
r9MOzK3X,0.6361761093139648
56fdiFKN,0.6105256676673889
x-PDLFE8,0.48437219858169556
bq7MZsEj,0.39966705441474915
nV492S_P,0.49635541439056396
L0_AwO8q,0.3265717625617981
iIkrweIX,0.37538090348243713
mVolDypN,0.351115882396698
qYkPV6eU,0.5151867866516113
fhgjDIsc,0.22818109393119812
VH0zWXih,0.3593578338623047
-e4nmOd2,0.30268755555152893
vPe6gyAL,0.2018442153930664
ZFG8lVLu,0.3641732633113861
49NWKt1p,0.40225493907928467
C0Xx_s-f,0.3215622901916504
TGSAVU6s,0.3525735139846802
i1XDqGtJ,0.34478458762168884
CobaX4m3,0.6759557723999023
fNWX-Jjz,0.45299163460731506
FUZSKb3d,0.5118385553359985
a2PsVNcm,0.3625277280807495
oczryqXk,0.3098899722099304
SCC6wAZi,0.48472583293914795
wiLybqs2,0.39678755402565
g-E9jQgp,0.4653773307800293
bhlL3aCF,0.590035080909729
nTUYbJGN,0.39416539669036865
PpHL9bF9,0.48460739850997925
9t3KLxsv,0.4038465619087219
KuJURBCR,0.3722209930419922
RuKo9vib,0.16173365712165833
zAXmV5cI,0.43991219997406006
wj9BqoQk,0.125949889421463
PuYg1z58,0.2038956582546234
-la1AAJy,0.25800609588623047
AJnc8acy,0.29458653926849365
LsaszPZj,0.28278928995132446
eSTl0ffL,0.4610176682472229
QpjkhyW0,0.28213071823120117
8uFggcgN,0.573610246181488
xDpKudhX,0.2329988032579422
b0frZM-I,0.5240422487258911
huHqEgef,0.215781569480896
GHLG7SM1,0.4633628726005554
r9b20N3o,0.49645668268203735
d1FXhErh,0.3720511198043823
1VIct1w8,0.5980768799781799
nttlOOep,0.5293236970901489
YorJ0y9J,0.5506404638290405
FnBngbFe,0.46644699573516846
ecyI9lU1,0.6268508434295654
4rFdGt6Y,0.3860006630420685
h-hyEN2e,0.22412507236003876
n5qSzRhJ,0.4437223970890045
XmPaHtSV,0.45322370529174805
sIviSbgc,0.14086689054965973
NDCPCB-u,0.5049035549163818
2BITKF7m,0.5235193967819214
fv30eDPR,0.3144468665122986
ZPmy0w-l,0.3113752603530884
0MvTG00t,0.3950788080692291
9rkpwRJ5,0.16774268448352814
WEiuQQWs,0.4004186987876892
Z0d7ZMGP,0.5670627355575562
pG2LwOfs,0.44980311393737793
vF8XbgME,0.3978996276855469
NKz0JTb8,0.49153754115104675
OKv7_CCw,0.5171924829483032
pUR4e-HM,0.49044179916381836
LkX6LHCj,0.2751331329345703
NRaXxDio,0.5874931812286377
KJlAPsin,0.5374130606651306
PTKsUDWg,0.3923932909965515
sbTUfa5w,0.5078399777412415
7Eb-KPHG,0.380243182182312
qbdcz8Tk,0.4984787106513977
fg8PXqk2,0.3262248635292053
uRY98u26,0.44535961747169495
zIF-koLy,0.604774534702301
x64crFYO,0.4476417899131775
DGnMNLdO,0.43357035517692566
PTDLKD8X,0.13998407125473022
mJbQwQ1F,0.430353045463562
5zbLRVwl,0.40252745151519775
Ii-KQRM_,0.615251898765564
INl_KP30,0.20748737454414368
pSt78JCI,0.20503254234790802
dAHCsbjy,0.49023693799972534
lq1M0BP3,0.5081508159637451
YFRLwfgv,0.5378379225730896
39ue1eug,0.3739433288574219
xk9hbG1Q,0.597656786441803
HkHcmvBe,0.5256494283676147
Af4cLKJ3,0.5154836773872375
iRsqt5-j,0.4407247006893158
w-jTzdNY,0.32120269536972046
WmvCsIOe,0.43764448165893555
7LjRbpHS,0.3752838969230652
WMJmN3wz,0.4349125027656555
Ul95ee29,0.5653201341629028
nUze6XTw,0.5189218521118164
k5LhO5BX,0.5278013348579407
dm6nf_DQ,0.6001580357551575
CQMVasMW,0.3691960275173187
mce3Ewzu,0.24693164229393005
J5cv9bvr,0.6863784790039062
8EAFXMbC,0.38281485438346863
PYohXAly,0.3024607300758362
uVncCkGd,0.5422170162200928
rVTkKCrr,0.5268465876579285
JJxdNfdz,0.5611412525177002
5ks_-l3W,0.22997914254665375
oFk04EBL,0.5592474341392517
oXhln3Vf,0.2892375588417053
v1INMBPg,0.1819334626197815
1Mu2fxKV,0.5565377473831177
KeHLGfzy,0.5740612745285034
of58s7WH,0.34973710775375366
PN2Mfwvj,0.2340915948152542
7mQkXP2h,0.38507455587387085
0B2AoSEt,0.5061116814613342
1xbU921Y,0.5807785391807556
9ejDpluh,0.16182182729244232
qnfyuCEu,0.4237000346183777
k8NDmHa7,0.3001018762588501
1jkIhfUP,0.2725135087966919
49ZtKhbO,0.4355887770652771
OfmSdvYW,0.28233861923217773
l3lvdyOC,0.6792323589324951
rkTOB54l,0.5030796527862549
s6qoD5eJ,0.4973590672016144
-bk9H1b5,0.310769259929657
LEuOu0vQ,0.4933302402496338
HEyyPG93,0.3902418911457062
0gOu95wg,0.4492949843406677
7UGl7nYx,0.35381942987442017
B97S63Eo,0.29100459814071655
vf4RtX4G,0.27357354760169983
oPwVicWm,0.3685324192047119
AXLgxXNb,0.5157293081283569
MMb1BYMU,0.3446623384952545
BGqNIvYO,0.5645561814308167
_hTFS1Gc,0.49382486939430237
F_vOqlhK,0.541246771812439
DnJbyq3M,0.3770054578781128
I9oN4Dvy,0.5396225452423096
OeuN5_EG,0.3332371711730957
G0xLDVce,0.5567839741706848
M8hUAB8o,0.5755793452262878
pA7bcLXv,0.38478484749794006
qj0D_90R,0.362714946269989
Gbouxhlb,0.4941941201686859
lpAcbW93,0.4086207449436188
AyVnL0t2,0.5753134489059448
qyJnE-4t,0.5617653131484985
EwWGTlCm,0.2969197630882263
JQtlYV1L,0.331748902797699
jxyu8QbG,0.6336182951927185
IhhTTLQ3,0.42759987711906433
LkSvd55T,0.3933526873588562
0axEnDrw,0.4008929133415222
4xL1TSBL,0.37871766090393066
8hy19QjY,0.5705695748329163
CRpkWGgr,0.40828388929367065
0Xyzad3n,0.34863823652267456
YCD0Z3_T,0.45762842893600464
tBUSwMMw,0.36654090881347656
7E451KjF,0.42635923624038696
JYrPi3Ts,0.3313455283641815
7vUsiR3T,0.20033176243305206
mXPAtkTG,0.24735362827777863
pmEFprH5,0.37431609630584717
88n88Ubn,0.5764057636260986
NBgrQhV7,0.473089337348938
YKYnCd65,0.5316548347473145
_t0DCZkL,0.2777653634548187
kb1RIdVR,0.4724852442741394
wlUvQZis,0.2722121775150299
PJ7y93BN,0.3155454695224762
pxfk7rss,0.31571367383003235
d-PxC8MJ,0.596894383430481
iRsfyaAL,0.3658525347709656
2QpCinOs,0.14865095913410187
2bI8h6-3,0.6563502550125122
MIeBW-RR,0.4858652651309967
3ODBKqba,0.693324863910675
RSpTVDCN,0.5438047051429749
gNAdu2LN,0.40087610483169556
Hio0xs4R,0.38296765089035034
3aCYN-x4,0.6272752285003662
b_xB8qGV,0.5109226703643799
ZROQ0xI7,0.6253994107246399
TJpAuj6y,0.6218607425689697
IcgMT5gF,0.5046755075454712
9WZLPPmr,0.28726431727409363
vtc-XpaU,0.5835276246070862
MmT4igv6,0.46217358112335205
A68Ec-yk,0.4088399410247803
YbgVe5DM,0.3389238119125366
NuVIx7uj,0.43980276584625244
Nh9nH-_l,0.202532559633255
aNqIzSt9,0.42796409130096436
SO7iTTAR,0.3313581943511963
LP8CoA4X,0.5436691045761108
C9hb28LG,0.14685025811195374
Uv0k8Fzj,0.5882381200790405
s_0Gi9wG,0.39580389857292175
dfVQFqx5,0.5919551849365234
FFjsA7vg,0.490551233291626
2jOL-HjO,0.5043007135391235
H3Y300Ft,0.3699166774749756
UGFUZvyk,0.3652944564819336
XDG7KVUM,0.4270418882369995
ZErPla6p,0.4919585883617401
DLKdLPik,0.4046046733856201
sqkKOiTe,0.5228798389434814
TJN6bwmC,0.20352968573570251
KaaYUg6o,0.48621487617492676
5JvACigC,0.5369332432746887
lTuRUuXq,0.2236831784248352
YcppKT7Q,0.4936280846595764
wKci6Lm-,0.4325084388256073
_B6QMFq9,0.4160693287849426
7RosB8Wf,0.4782278835773468
BfdI5Pad,0.5002468228340149
L-QM3M6U,0.3674604296684265
PeygzYsW,0.31447771191596985
Xtn7BNvx,0.5457322001457214
YfPJp6rY,0.46312469244003296
sd2ZqOLH,0.5588007569313049
u7DddJHp,0.5788063406944275
vDWJevWu,0.3845358192920685
5vtaXwMS,0.21207433938980103
2Ot1izie,0.5963307023048401
ddTKoFoj,0.43375569581985474
cbKDYzvi,0.3088334798812866
ip7f3pt4,0.2924972176551819
YghVifHN,0.6165703535079956
gxMa03dE,0.4547498822212219
Lhx7U3_Q,0.5282607674598694
v_TtjBLP,0.46771806478500366
B-SywS5L,0.2657569646835327
NOKeR3g1,0.36723142862319946
Cz3FmcQP,0.49429064989089966
FoZ8ld4e,0.4312030076980591
cxoXWq0K,0.31198593974113464
YUF3yQaY,0.48865896463394165
_Qvcr7uz,0.6254671812057495
Dlv1nG3N,0.383139431476593
iGNYc65l,0.3579677939414978
NJfapZVO,0.4468648135662079
fln-PQbT,0.3836517930030823
Z_jT_B-B,0.5324616432189941
JYIG5t0P,0.45191991329193115
naUkwRW8,0.3511049747467041
md1-eRd2,0.4046362042427063
npCKfeGq,0.24473460018634796
x9V8xLjZ,0.5909139513969421
8XCTsLvA,0.16221055388450623
EK15Roa0,0.41674357652664185
hmstbNAZ,0.4574090838432312
AWjn4OMM,0.3914991021156311
hIkzauJr,0.3509294390678406
DaHs_fhV,0.48786190152168274
vjyp8-sg,0.5088625550270081
UlKA06rk,0.48642250895500183
fhXph-EM,0.521996796131134
wM8UUqzp,0.24011702835559845
Z9-v64a7,0.43463772535324097
E7-6NMHJ,0.2238239347934723
k--SaF4A,0.3365253210067749
DynU26L6,0.3809599280357361
coMyO3HV,0.40445274114608765
bMICj-Uw,0.4250086545944214
CGJ4QaoV,0.5031476616859436
MnYgmwSz,0.15825650095939636
I-npI4TD,0.5724913477897644
wmLf3k5J,0.3208931088447571
CIyATgmm,0.41799449920654297
uzH_mZ0l,0.33445820212364197
btZkoNrX,0.5139886736869812
EGn03Rtd,0.5413252711296082
XyBX4zJr,0.38807570934295654
U1QnIh4W,0.5741967558860779
Lffs_0zE,0.3729397654533386
Mkg9Sip_,0.5824238657951355
m14fqDBG,0.5495535135269165
as4xByU2,0.6422298550605774
ueCNmzjX,0.46615922451019287
yaIU9Tis,0.5508556365966797
lvPzDkwG,0.4116535186767578
9gCBj5r8,0.5424479246139526
Fnbri_Wh,0.44840431213378906
YrGMA-DA,0.41789743304252625
Unx4Nuk5,0.4677700400352478
FlIRg6MN,0.3095378279685974
W5hZ77aC,0.5752317309379578
0pHi-KM_,0.48913145065307617
l_tbaF6M,0.5981606245040894
9VCkEic8,0.5583295822143555
VMViNajd,0.556001603603363
SAAH4m0B,0.4149585962295532
-tKyUXr1,0.5717853903770447
BxkvlFhF,0.5859646797180176
9bpmSTnE,0.545949399471283
Gkse6rXZ,0.22332440316677094
851fezL1,0.3920089602470398
WdF0cxib,0.4312672019004822
wV55HCCC,0.28788506984710693
OKMVf-M9,0.543057382106781
H7URDAMO,0.5088142156600952
mg5PT_a4,0.14683231711387634
E0_1c-ol,0.5141247510910034
okGZZEAF,0.4526398181915283
nVpyJFcG,0.5415627956390381
SWnX5vo7,0.5640073418617249
sKRItxIK,0.4569864869117737
ODwf7qDH,0.4573582708835602
s5Nmnktg,0.5579673051834106
vZ0cWu-4,0.2605355679988861
hy0MdV9a,0.2631153166294098
SlSRK_So,0.3026004135608673
ck2SC0Zo,0.4395504295825958
Fd4VW5Pz,0.5233204960823059
PufcAhYc,0.5070709586143494
0FrXx8tE,0.4449855387210846
I2DLrOR7,0.3788148760795593
PHE2J1cp,0.6425039768218994
dcXxPHLi,0.5792651176452637
mhyA4iH0,0.3161090612411499
9mt9PC9k,0.6239409446716309
4zTlyFhP,0.39554670453071594
aROgdsEb,0.5115908980369568
AvtMd-HB,0.535710871219635
1P3kwQ4h,0.5209140777587891
Ma1KRsNs,0.16352492570877075
iRbtOedz,0.32664915919303894
OJJC3Krj,0.5922855138778687
pRRe7csu,0.4849061965942383
cMk0xq53,0.14973312616348267
pbi-BlzP,0.31712886691093445
LUBLoqGa,0.4939020574092865
oJx4YSBC,0.44314342737197876
l1UkCNOu,0.4549579322338104
7zFiXAeC,0.2690402567386627
B4HG3F6x,0.22400358319282532
7pDe4N69,0.39211589097976685
jDE-Xq5r,0.4024445414543152
JPNmwRbK,0.3796573281288147
B1_Q0oxH,0.43362724781036377
uBZXIYuF,0.6328062415122986
emWCPQN8,0.5210807919502258
wCmNtXD9,0.23430189490318298
pXm2V4rl,0.22406989336013794
Kw78B8Yw,0.5396676063537598
m31gfTnR,0.35155659914016724
Bg3yX7vW,0.6061509251594543
3Bw2s8Uj,0.38060763478279114
qtD4hEpn,0.32037460803985596
_rX8RQ0q,0.5847887396812439
Ok1kU3ne,0.6781505346298218
-3gdOAvO,0.44028201699256897
Wn2bDypB,0.2514913082122803
oVXBun2x,0.44003570079803467
MAV3hb2T,0.42415356636047363
BCwLqik5,0.3957453966140747
1QMMBKhZ,0.3238339126110077
-UFaooAr,0.33209091424942017
LInJtgL3,0.43755289912223816
OFF4F9Zb,0.5987576842308044
eZOzQglo,0.4648951292037964
nR4SN2IT,0.5223546624183655
gPAlREWy,0.3370943069458008
h51CybSr,0.5184224247932434
UCDYbfZB,0.3056367337703705
4dCFtZyw,0.3149123787879944
yVG4zn-4,0.5251405239105225
D1I1r_Ce,0.5211988687515259
BhZy1HAm,0.5850313901901245
7g-tLHfx,0.5443031191825867
Q4pfhi43,0.4243675768375397
VLmghzNs,0.44959646463394165
R9mV1Sed,0.5970740914344788
huMV55cs,0.5776727795600891
LXnyaFZe,0.622880220413208
RAaZOQca,0.4123687148094177
_UILDvpM,0.48272424936294556
t3QhWVIr,0.4771319627761841
DIQUUIt3,0.2649419605731964
lqztooa6,0.2004285305738449
abmoJnRZ,0.3705297112464905
d1GzXa8H,0.5455101728439331
npdlt2Tq,0.35801759362220764
kg6YKR-s,0.437701016664505
IdPBwM8m,0.19208316504955292
fRFqXs8L,0.28999966382980347
WlZsJwhd,0.5102917551994324
mHwft-xY,0.5922287702560425
TKwYAaEa,0.1732529103755951
Tffbkg1D,0.6120932102203369
1iK7bgl8,0.44516098499298096
wIaDUhoc,0.5814874172210693
2HeFfkm8,0.4734621047973633
E2WxuMMi,0.33884763717651367
BFnMC2et,0.21102720499038696
iPbz5wwx,0.5194634199142456
UEbMO-N2,0.4971883296966553
Ypl9pRQA,0.5768086910247803
pbP1n3gB,0.5644307732582092
wP8IE43X,0.39329978823661804
FqHGgIK3,0.3378196358680725
EeMVC-BL,0.4465104639530182
qhW90zBi,0.34351393580436707
1zO6zlym,0.6309026479721069
Q-VXEzu3,0.2511639893054962
bqgUlpDo,0.131194069981575
7VZu8rmQ,0.6305451989173889
gSF17NWX,0.5926871299743652
N1k8AR4J,0.3784419000148773
MqgWIwRt,0.367908239364624
SMf0WxhS,0.4532078802585602
rkrmz1Ux,0.35468485951423645
mtwaw7Yu,0.402558296918869
rsXsWgfB,0.3770163059234619
2VGCUWzA,0.3115904629230499
gSjBjf88,0.251514196395874
wOalG9Lt,0.3409530520439148
P6BRWHY2,0.36785078048706055
zAboD9iu,0.2907692492008209
G3bYxsqV,0.4841954708099365
GQR7uEEd,0.503386914730072
m3xNMB3P,0.38619494438171387
x0chLVC0,0.38151803612709045
3oroWj_w,0.6394103765487671
-gMIus-0,0.3665182292461395
n5tYR3Qp,0.46023333072662354
-pO0BaMP,0.2333994358778
izZ33ZAi,0.4941807985305786
yYfogv-W,0.4702479839324951
hC4yzSpq,0.39810115098953247
uCDGi89Z,0.5632383227348328
cL1M858g,0.38704633712768555
ahHX-D99,0.4248798191547394
FvVg-edC,0.47854238748550415
vnJ0iy8A,0.5707169771194458
7CCZxbBB,0.2544458508491516
TfThP1Na,0.21109388768672943
6uwmmaNO,0.5890869498252869
I9rNN1dg,0.38965311646461487
3cvHSflW,0.3245115876197815
n3qqA4fj,0.4656173884868622
evRsC3O9,0.3004390299320221
Y2_Cb0-w,0.4454539120197296
rlfLmrA3,0.507841944694519
XxPf0BqE,0.5646460056304932
Mgg7YbH8,0.31021538376808167
rslKRZN9,0.4722731411457062
DNEJSk62,0.49297866225242615
bJqiHo8l,0.4392983913421631
fZinbPdX,0.4024767577648163
7FroMM97,0.5646688938140869
uLFXaVsV,0.3693850040435791
2QL4Vfnj,0.39801934361457825
ASyVpJMu,0.49607306718826294
04QojpYY,0.5864139795303345
yc1ZieQm,0.31194931268692017
KJrsVQW7,0.24985472857952118
nl0UWYdr,0.41864919662475586
9QLwvDRd,0.4925416111946106
0bBUix69,0.4144577085971832
Rsci_D7Q,0.2707623839378357
d-f1dRIZ,0.40008509159088135
pFgQ2tP_,0.48375871777534485
wZdQn01R,0.3673284351825714
OXSENXI9,0.475971519947052
6tWUmlku,0.35339152812957764
_oZo1yog,0.5528056621551514
iaGkPqRS,0.3017950654029846
82-0Hi6D,0.12222962081432343
NJ-US1CA,0.33718836307525635
u_y3a-oa,0.32802191376686096
dtI3AWgi,0.19034555554389954
wK50oWBp,0.48648422956466675
8WwmxZyx,0.27107757329940796
7k-S-RWu,0.3777330815792084
yWKh4OcD,0.3959674835205078
3DHUO9oA,0.4252825379371643
KW5pNvvG,0.37620872259140015
Aa18vXn9,0.4588492214679718
iUC4S_2l,0.41366568207740784
jdsF6rxz,0.4368513226509094
EBYfJzSP,0.4553401470184326
Ghz_OvOy,0.625164806842804
MqCTeeCs,0.33535075187683105
yGXUrY_Q,0.644365131855011
oxhgjmnn,0.3743118643760681
HuudfLA3,0.5152378082275391
CGRY5UK_,0.30246710777282715
dJT-G6kl,0.43365657329559326
ZKYk2ryL,0.6503916382789612
I9jFHR37,0.27034956216812134
i0o7mUNj,0.5682892799377441
RK5-PFPM,0.3702205717563629
wYj1vDeR,0.26583707332611084
7nUNwTsd,0.5399079918861389
oWUUASm_,0.4563789963722229
hqcZM45x,0.20309355854988098
4XVMUshO,0.3070068955421448
cSgCodOh,0.16429829597473145
MfWTbtB4,0.4257678687572479
AoXcB-mr,0.24666087329387665
TnfHgn4u,0.5931946039199829
9aiXt_6U,0.4209181070327759
Tvy0qniW,0.5877505540847778
kqW2PB2I,0.30398640036582947
qKG_wV2J,0.3753192722797394
IPMWR9uj,0.2234203964471817
eCJ5RA9P,0.33569392561912537
UPJ-P9y4,0.28883346915245056
kRriDtOY,0.2453250288963318
HGgxUlpY,0.1413336843252182
ZxsNX0Xx,0.43727177381515503
4hNKjFEa,0.553345799446106
1h7-_G_V,0.4417738914489746
Fehscppv,0.439572274684906
d1I1GuPY,0.3896980881690979
IT7m5l3X,0.4816690683364868
uKGKN47N,0.5606793761253357
c0n1uwwN,0.24686774611473083
09nVNbGJ,0.47411608695983887
GNxQXXOg,0.4331263303756714
bJkWQ-yR,0.19793832302093506
ZsyZT5tY,0.3520145118236542
FHGRRcWr,0.4633539319038391
l5_yNE5a,0.474287748336792
P-bkYSKR,0.5162381529808044
2qq9cPmq,0.47354912757873535
o4TAGB_h,0.41298598051071167
aSGWfFLE,0.28257492184638977
kBVc3gyv,0.31179654598236084
vNU0PWCC,0.3893279433250427
7DrWHdhl,0.43535104393959045
MJD11hsY,0.36210471391677856
h5lKUwPA,0.6290431022644043
crIq_HMe,0.4702056646347046
m8qLs8up,0.17889344692230225
1k9orsT4,0.5374037027359009
_zKna1IZ,0.2953128516674042
14gNQBv1,0.33764275908470154
ysTEVYXk,0.4376852214336395
rTs3nPFj,0.5268781781196594
PI8VW-ak,0.5227102637290955
hdwDVYFX,0.5173700451850891
WVqybvhQ,0.28789380192756653
U11ikxDX,0.08758029341697693
FffKR3UJ,0.5108981132507324
dshXH4KI,0.3329395353794098
teuDYKSj,0.34262585639953613
Ox65xTIW,0.38090676069259644
a9lRlJKz,0.3826984763145447
to0yqmiW,0.42162221670150757
KOODtE56,0.4861237704753876
foSEAgoA,0.3336945176124573
Uhqm-T-9,0.2758903503417969
yaIeV0S5,0.5125675201416016
rCPXEXj7,0.4724735915660858
k9YF2qRx,0.28480786085128784
VaxP42o0,0.5126867890357971
O9e-hLJ_,0.39877834916114807
7SmeZuJk,0.49353697896003723
sfL_yW8l,0.31058841943740845
ZaNfxQjq,0.6663966774940491
ibhu8u_A,0.14250913262367249
weYWe5fI,0.5199483036994934
UiVjOfPy,0.4333060383796692
ILtcC1CA,0.3458712697029114
3MGerKKf,0.4177935719490051
jMxIgJNV,0.364602267742157
wZ92VR96,0.45277729630470276
YPfkQaY0,0.5573375821113586
V6k0Vn_K,0.3300745487213135
SmaDXLG4,0.1208164244890213
BdBny2jR,0.21213164925575256
lYD6bqIm,0.6025548577308655
6JfGFvvA,0.443621963262558
Ffi6D2M4,0.38736072182655334
QcnnNK5y,0.44921383261680603
5yk8Cg3s,0.44958245754241943
MxpzJrDK,0.3019290566444397
Jllxkp64,0.6295417547225952
tWEE9TDX,0.5507732033729553
1DLxVdc5,0.31370607018470764
VJIIl3lS,0.5202724933624268
pdDhoH0C,0.4885534942150116
nrBFv9aA,0.47411778569221497
WlRs-aUY,0.34536734223365784
cv9fONT-,0.5515770316123962
KIdoqcwv,0.30256515741348267
dJYiC4ee,0.3456862270832062
kaTUQQjD,0.46689239144325256
qb626ZAa,0.45261096954345703
y8lIPZ8r,0.40188518166542053
4VSf6Ijz,0.4266338646411896
fGNdOus-,0.49344727396965027
U1uFi9qx,0.4145580530166626
tvVWabRy,0.3460608124732971
_tWzr-gz,0.22136789560317993
scsNPRCu,0.5790627002716064
_MzBIJCI,0.5454944968223572
ZHxmHvQM,0.5394349694252014
RdU2GARi,0.6517713069915771
iOdft0Ln,0.6152328252792358
r5eZBhKC,0.6070513129234314
PD4iuUVE,0.3703977167606354
-t10ij5-,0.6432365775108337
GSK_LQ3Q,0.4329460859298706
LXVb3qq6,0.3210862874984741
XN0f6tyR,0.3760034441947937
YaBh-321,0.5930010676383972
EDBC8RRi,0.5450167059898376
ttZfDsZp,0.47729676961898804
S9dPRuNV,0.55935138463974
iuNdh7ot,0.41678333282470703
u2Zz0gh5,0.4445492625236511
eGyLhtQ1,0.463739812374115
1oTWqfbZ,0.30835652351379395
Zw3ONpzo,0.3854471445083618
MuPr1Ma8,0.5109351873397827
GsiadWmd,0.4175484776496887
L6gRN8PE,0.5887815356254578
zWRLAQp9,0.39366602897644043
seskN5u3,0.5384337902069092
MVSRlnaY,0.6189894080162048
zaywc9jA,0.4674640893936157
JW6wtCs6,0.17330822348594666
UtRbgr3K,0.6077709197998047
3p71tr-N,0.5498964786529541
TqG9wrs3,0.40887418389320374
VWAFnJt_,0.6101258993148804
xIwQ0ZLb,0.41575872898101807
DzXCC6sz,0.3993831276893616
f-MJYFyl,0.6309229731559753
IMY2mB_v,0.1065070629119873
ttJgdAjJ,0.502862274646759
yC6mNrGJ,0.489776074886322
q8QTGdcB,0.5626398324966431
ki09IdKN,0.26063695549964905
diWWEksG,0.4499621093273163
Wrj40RLZ,0.48371192812919617
cj_1rNWv,0.5116926431655884
VK4yHzdC,0.07206417620182037
0aBaX4tB,0.47301149368286133
H_gHeCh6,0.39027726650238037
CDpOxcb0,0.5231987237930298
dIAPK0Xz,0.3948228359222412
KpwTTtCv,0.37808549404144287
j71n7Gir,0.4744440019130707
jMYk05ZW,0.338279128074646
yixvTzbc,0.5318106412887573
gTTXyjhK,0.468079537153244
k5mJmTsV,0.5819697380065918
Jps_XS5S,0.37840065360069275
OSwmYTxV,0.5720435976982117
lPnZvoVx,0.2040296494960785
Yt78wW5J,0.6488269567489624
XxxkbneO,0.29244428873062134
8rrhJdP7,0.6444103717803955
keaEw8fO,0.3716508150100708
q9vj1rEZ,0.3345182538032532
YnAx8T0a,0.450611412525177
VcrANKdk,0.5739911794662476
OHH1mz1O,0.44983944296836853
2N9yew1A,0.32884570956230164
FLKjpCJ_,0.28270334005355835
E1CAC4-Y,0.3707881569862366
kg0FK3PH,0.37247931957244873
KCrLCMPN,0.34803518652915955
0aiyBJTy,0.40309274196624756
kUlKrP3u,0.4550764858722687
nogczN-w,0.20874114334583282
28YK68NA,0.6048867702484131
LIrawOwO,0.5858994126319885
BR_zhaU7,0.35351961851119995
7WUw75IT,0.46039342880249023
Auvdagl7,0.43708014488220215
BtYn_Kks,0.38526079058647156
pKhkC9W9,0.4271987974643707
GNhQKwjg,0.30571985244750977
GaF2uIVh,0.31135621666908264
kxMAOz2T,0.4416314959526062
1nlcMK-f,0.4425920248031616
8NO3bPUe,0.6184104681015015
yHmZmIxt,0.5250573754310608
Z5v3Ggbm,0.46302667260169983
fhubK4ZD,0.5597923398017883
5amxrKzQ,0.5056453347206116
tntRD98i,0.5180227756500244
lzfKIIad,0.4106143116950989
ssYs8zXg,0.30847617983818054
-JuClaP6,0.38560259342193604
t0BiOo00,0.5349606871604919
af65lZKa,0.4753798842430115
98HPeIk_,0.5560898780822754
bi2htNfI,0.4717746675014496
19oujtfK,0.5845897197723389
6i3xUBeS,0.4659970700740814
c258IiG0,0.43251585960388184
XL-yS-zO,0.28247255086898804
rG3JUiSe,0.6310932636260986
ddC0OBEC,0.5362278819084167
d7dU8MDI,0.46584194898605347
OFLZn7PF,0.48995357751846313
ZwQSXhZ0,0.6481713056564331
Dd1Zabqz,0.40166208148002625
hass_jwt,0.35700029134750366
0QBFu2Uk,0.46811217069625854
T2yxtKDH,0.41430598497390747
Zp_P0ybG,0.2701552212238312
